"","time","Current account_Denmark","Current account_Germany","Current account_Spain","Current account_France","Current account_Italy","Current account_Netherlands","Current account_Finland","Current account_Sweden","Direct investment_Denmark","Direct investment_Germany","Direct investment_Spain","Direct investment_France","Direct investment_Italy","Direct investment_Netherlands","Direct investment_Finland","Direct investment_Sweden","Employees Compensation_Denmark","Employees Compensation_Germany","Employees Compensation_Spain","Employees Compensation_France","Employees Compensation_Italy","Employees Compensation_Netherlands","Employees Compensation_Finland","Employees Compensation_Sweden","Totlat employment_Denmark","Totlat employment_Germany","Totlat employment_Spain","Totlat employment_France","Totlat employment_Italy","Totlat employment_Netherlands","Totlat employment_Finland","Totlat employment_Sweden","Final consumption expenditure households_Denmark","Final consumption expenditure households_Germany","Final consumption expenditure households_Spain","Final consumption expenditure households_France","Final consumption expenditure households_Italy","Final consumption expenditure households_Netherlands","Final consumption expenditure households_Finland","Final consumption expenditure households_Sweden","Change in GDP_Denmark","Change in GDP_Germany","Change in GDP_Spain","Change in GDP_France","Change in GDP_Italy","Change in GDP_Netherlands","Change in GDP_Finland","Change in GDP_Sweden","Gross fixed capital formation_Denmark","Gross fixed capital formation_Germany","Gross fixed capital formation_Spain","Gross fixed capital formation_France","Gross fixed capital formation_Italy","Gross fixed capital formation_Netherlands","Gross fixed capital formation_Finland","Gross fixed capital formation_Sweden","Government debt to gdp_Denmark","Government debt to gdp_Germany","Government debt to gdp_Spain","Government debt to gdp_France","Government debt to gdp_Italy","Government debt to gdp_Netherlands","Government debt to gdp_Finland","Government debt to gdp_Sweden","Government expenditure_Denmark","Government expenditure_Germany","Government expenditure_Spain","Government expenditure_France","Government expenditure_Italy","Government expenditure_Netherlands","Government expenditure_Finland","Government expenditure_Sweden","Change in Housing prices_Denmark","Change in Housing prices_Germany","Change in Housing prices_Spain","Change in Housing prices_France","Change in Housing prices_Italy","Change in Housing prices_Netherlands","Change in Housing prices_Finland","Change in Housing prices_Sweden","Labour productivity_Denmark","Labour productivity_Germany","Labour productivity_Spain","Labour productivity_France","Labour productivity_Italy","Labour productivity_Netherlands","Labour productivity_Finland","Labour productivity_Sweden","Net international investment_Denmark","Net international investment_Germany","Net international investment_Spain","Net international investment_France","Net international investment_Italy","Net international investment_Netherlands","Net international investment_Finland","Net international investment_Sweden","Nominal unit labour cost_Denmark","Nominal unit labour cost_Germany","Nominal unit labour cost_Spain","Nominal unit labour cost_France","Nominal unit labour cost_Italy","Nominal unit labour cost_Netherlands","Nominal unit labour cost_Finland","Nominal unit labour cost_Sweden"
"11",2007-07-01,2.1,5.6,-9.2,0.5,0,4.5,8.3,7.5,0.386762869867911,1.19089803101709,0.0878848003116137,-0.0130562169721969,1.59453715009271,5.51190503730048,2.35935782737759,4.91641382910483,-4.07587587874119,1.84045160661272,-2.61050133491546,-1.70698469594232,-6.95984095531515,-17.2902132259015,3.42085450781103,-0.142339749165731,-0.630774153578009,0.911876821885044,1.20529009355123,0.545555953651756,0.27162798085897,0.750938673341677,1.06901430592673,2.33175272980382,-1.9219925881004,2.27547549521387,-1.67725009299928,-0.681001482299971,2.25097340585708,0.79504561051134,-1.02624568758461,-1.82822210477259,1.7,0.5,0.7,0.3,0,1.1,1,0.4,-3.86254949905871,1.32708326734868,-7.31775553149822,-0.174061817023315,-10.095582270712,-6.66686254921549,6.4773735581189,-14.6217113390022,-0.632911392405072,-2.43902439024389,-3.64583333333333,-1.03550295857986,-1.02803738317756,-2.20264317180617,-7.93650793650794,-1.99501246882794,0.531637801231687,0.813728504005353,-11.4708865895719,-2.08765609684688,-6.4672260432126,-8.02651545403722,-2.9002079002079,-3.48216134152233,0.2,-0.1,1.1,2.2,NA,1.9,0.3,3.6,-1.1,1.1,0.3,1.4,-0.1,1.1,3.2,0.9,-4.5,8.9,-81.8,-10.9,-24.1,-15.4,-31.6,-4.9,5.6,-0.4,3.7,0.8,1.1,1.3,-0.7,3.9
"12",2007-10-01,3.5,8.5,-10,-1.1,-1.7,6.5,4.9,8.3,1.45936996569275,2.10689116827407,7.33789641131916,3.94150051014423,11.8228165135437,2.84456187947601,4.31392618459871,9.38078756745039,5.11363251022387,11.8223445944384,9.58927168667939,8.65986848407138,27.0899843786157,10.8094863303583,-0.122844533418263,1.80870777174171,-0.280220476648875,0.64933461718885,-0.312155454346693,-0.0962492193527083,-0.0530695171070042,-0.338791643139469,-1.71099704464147,-2.69523445138801,9.31250388615227,2.85258209573063,7.5940713010348,7.57392298467874,-1.62284036605347,0.316893612310417,4.66819625838334,6.71684342570418,1.1,0.7,0.6,0,-0.2,1.5,1.3,1,8.03847423546712,4.8144848712178,14.0140429162018,10.1825067108318,10.6683025335249,41.5960963324414,2.36666666666667,28.0091545220182,-6.05095541401273,-0.468749999999996,-3.51351351351351,-2.09267563527654,-2.26628895184137,-3.60360360360361,3.44827586206897,-0.254452926208637,6.36650151194652,12.1118903696795,23.4989458245485,5.52766525698387,45.4916657753972,10.8313071668403,14.1526603147415,10.5135464927835,-1.9,0,-0.7,0.6,NA,1,0.2,-2.9,0.6,0.4,0.8,1,-1.1,1.8,2.6,0.7,-5.8,11.5,-85,-8.9,-21,-14.8,-28.2,1.2,3.7,0.8,3.6,1.1,4.5,2.3,0.4,6
"13",2008-01-01,-0.5,6.4,-11.9,-0.4,-4.1,7.6,3.5,10.1,3.97556780857415,-0.431831497120647,-0.0156358346136589,2.10032322492452,3.89331917999071,2.78720293560619,5.52461208430733,-0.453489555242396,-0.947809199362535,-12.5880175134554,-4.16334471938384,-5.39636633582975,-18.9115658305874,-3.25390656409982,1.47139212827988,-1.0065182557832,0.151153403528061,-0.905166069764019,0.316399578133909,-0.0724403194728431,-0.535731975511663,0.24929178470255,-0.949517328691249,-0.983004936869238,-4.76286568279976,-5.65554541720536,2.6045972189663,-1.98758504138319,0.0370115749094992,-0.198639868676976,-3.33024196947981,-7.36243582160768,-0.4,0.6,0.2,0.9,1,0.7,-0.1,-0.6,-7.35426880928902,-14.1684497759619,-10.1205207601902,-5.81164203102199,-7.27726060961617,-21.265952243319,-13.3507000976881,-19.7635086536762,1.35593220338983,0.470957613814752,-2.24089635854343,2.29007633587786,2.02898550724637,2.10280373831777,-4.72222222222223,-6.12244897959185,-4.99709703897977,-9.06109257881559,-12.371497494897,-3.69019731388413,-27.1747919790463,-5.40088796030295,-8.11216355622245,-9.38094396018167,-1.3,1.5,-0.4,-0.6,NA,0.1,1,0.3,-0.5,0.1,-0.1,0.2,-0.6,0.9,0.1,-0.6,-9.1,13,-86.9,-6.9,-22.4,-14.4,-13.7,-2.2,4.9,1.8,6.9,2.5,4.6,3.3,4.1,4.8
"14",2008-04-01,3.8,5.7,-8.5,-2.1,-1.4,5.1,-1.2,5.9,6.07430595461468,1.76265951767252,3.50886735792396,1.56358835968684,3.4766638739604,0.752671481980041,2.05932759626604,3.86253435538803,5.28877887788779,4.62181751859332,6.17592062583476,2.27431747588687,8.27827857887755,20.0374013021194,2.69360269360269,5.9255534253177,1.54835611504622,0.804515186771295,-0.10187752367839,0.379759412108882,0.856927728842738,1.05120379789759,4.55344304201949,2.23482174373456,3.83607006526728,3.57027024657919,-3.88768638768639,-0.0480804834133385,1.71244945227232,3.54116850267454,6.47130647130647,7.93442570177698,-0.9,-0.4,0,-0.7,-0.9,0.1,-0.8,-0.3,6.81143559606621,16.557654723127,4.15978278966714,3.41500720388104,9.65210190371625,5.73800581707283,11.6497557309282,18.1317583661594,-3.34448160535117,1.25,1.43266475644699,0.597014925373143,-0.473484848484849,-0.228832951945083,0.291545189504377,-4.89130434782608,5.34423534866079,2.06456720619282,15.6745653601,3.57136330576337,9.89394211756246,9.26784826900779,7.09328434374362,7.73525366129946,0.3,0.4,-0.3,0.4,NA,0.2,0.9,1.9,1.4,1.4,0.7,0.4,-0.9,1.5,-0.8,1.1,-8.1,16,-86.9,-7.4,-22.1,-12.1,-5.9,-1.4,2.7,1.1,6.3,2.2,3.7,2.7,5.1,3.9
"15",2008-07-01,4.3,4,-7.3,0.6,-2.2,5.1,4.3,8.7,5.50248471310318,1.6650918339045,3.17161768924059,-0.489318865264829,-0.0661553614230314,0.838786235180215,8.47394042249118,3.70338923907027,-3.4239603396863,1.55347077395903,-3.97866543988154,-1.8630556958626,-6.04222370977156,-18.017425422653,2.19890710382514,-1.39728208729366,0.294545835317811,0.795638721084426,-0.285454841789095,0.135272359347912,-0.310865683904507,0.324384787472036,-0.0611246943765246,1.77596512807232,-3.37671645606603,2.28007515615214,-3.26985874610582,-1.99631832279479,2.28940163160705,-0.253634312717758,-2.40006553079948,-4.30252643875281,-0.5,-0.5,-0.2,-0.2,-1.5,-0.3,0.3,-0.8,-2.07796764798765,-0.421054200481418,-9.79970244316296,-3.50744411817999,-9.21042024650501,-8.87701962878889,7.43015819589364,-14.9953602927785,-8.65051903114187,-0.771604938271605,2.54237288135593,0.593471810089008,-0.66603235014271,0.688073394495406,-10.7558139534884,6.28571428571429,2.62391059366394,-0.0353366026873055,-13.041647597254,-1.65644182603831,-8.79178400034225,-7.87538846357917,-3.74535404555418,-3.81126990788806,-2.6,-1.8,-1.6,0.2,NA,1.3,-1.3,-0.7,-2.2,-0.4,1.3,0,-0.7,1,-0.7,-0.6,-5.8,17.9,-85.8,-10.5,-19.7,-9.6,0.9,-3.5,6.4,2.7,6,2.9,4.4,3.1,4.9,5
"16",2008-10-01,3.6,6.3,-7.6,-0.8,-3.3,1.3,3.6,6.9,-3.0442125728854,-3.00855902304139,0.331924141326678,-2.11319991622311,-3.75877818095589,0.11731528111382,-0.500650516295845,9.58110610911734,3.87871742627713,11.6794354197794,5.9289425221961,7.24595309276798,22.4087339549,9.68300441992061,-1.43724869535461,-0.786404431549462,-0.631144311113065,0.472640452175608,-2.56150411895466,-0.635909676663545,-1.02822364954017,-0.590924294793176,-2.01834862385322,-3.28640488508184,2.63159013715923,0.462012886711682,2.95291249264359,4.63735399076855,-3.63822871578677,-2.4062847124637,3.35711288292069,4.69257260397783,-1.9,-1.5,-1.6,-1.2,-2.3,-1.1,-2.2,-3.8,1.30219158054668,0.256694256933738,5.12275249117354,6.18407481015343,3.47323312451953,5.09070660297178,-3.75186026474505,14.1489318288478,34.469696969697,1.39968895800934,9.0909090909091,2.94985250737463,1.34099616858237,23.6902050113895,13.0293159609121,2.15053763440859,4.84399163103793,11.6720983566982,24.050019999579,5.41104725953542,36.6766454674631,11.0800285228457,13.8316831683168,0.293944738389183,-7.8,0.2,-3.1,-3.3,NA,-2.1,-3.8,-5.1,-5.1,-3,1,-1,-2.7,-1.4,-4.1,-5.3,-5.1,16.5,-85.1,-13.8,-21.6,-14.8,-4.9,-7.9,8.7,5.6,5.4,3.2,4.2,5.1,8.7,8.6
"17",2009-01-01,1.1,4.5,-6.6,-0.6,-3.8,0.3,0.7,6.1,4.85199309463664,1.01145804232143,-1.57353899263045,2.45215065153532,8.20641544881962,3.41016049709966,3.64797987321449,0.838079896214278,-2.54387032374663,-14.2039793914207,-9.15181410863451,-6.56681249036555,-20.3309519059822,-5.24890594319888,-3.32436420449614,-2.55913820862853,-2.71380491921625,-1.40397672162949,-3.5183827229723,-0.729141720243912,-0.969245181798537,-0.773889636608345,-2.43445692883894,-1.88538606568159,-6.26914165735622,-6.31186181939987,-0.525776887174687,-3.46362064261684,-2.45353876827536,-2.59588881422871,-8.48558668290702,-6.07861037653001,-2,-4.7,-2.7,-2,-2.4,-2.3,-6.5,-1,-13.8867075577817,-22.4864703467324,-16.8523153130957,-13.7775810964832,-12.6517063256838,-3.12622009035641,-21.4111328125,-32.0297801790207,4.78873239436621,3.06748466257669,8.58585858585858,7.02005730659027,5.6710775047259,5.15653775322284,12.9682997118156,-7.10526315789474,-2.7336898925984,-7.37237886414873,-15.5876113703861,-3.30230788804287,-24.8834190615386,-4.31583625499975,-9.68948421327303,-13.2079791910903,-6.3,0,-2.7,-3.7,NA,-1,2.4,2.8,-2.9,-7.3,1.8,-3.3,-5.9,-3.8,-8.8,-4.6,-5,16,-87.5,-13.3,-21.8,-17.4,-2.9,-12.6,7.7,9,3,5,5.8,6.3,10.6,7.3
"18",2009-04-01,4,4.6,-2.4,-2.1,-1.7,6.1,-1.3,7.2,2.44679950550539,1.67681243280337,1.27160623832785,3.64641202274841,0.082069089839562,1.18300327251564,-0.0598840644512224,2.99709770878689,2.72429792800648,3.26266547228028,5.29824506814363,1.53477358554206,8.61270053972546,19.8439679809294,1.53977374753097,4.62159806596873,0.0355351170568556,0.423009763655591,-0.553386386893574,-0.0397125848067708,0.3290737019983,0.214762066237143,2.01535508637235,1.31384904142647,3.09001442458573,3.72065762095947,-5.29124251686074,-1.37529824937671,1.33408083743283,0.886949176404336,5.97160603371784,8.96013988415183,-1.8,0.3,0.1,0.2,-0.6,-0.9,-0.4,0.2,-4.865184600976,14.9825213547635,-5.20890191980786,0.449850589545679,7.72547833438036,1.31560008060569,6.01636118877498,18.2539004201211,8.06451612903226,5.35714285714285,9.06976744186046,7.09504685408299,2.14669051878355,-1.40105078809108,-8.41836734693879,6.23229461756375,2.71048640933824,0.973536153365284,16.4696421391234,3.82775667038943,4.83968712753678,9.43128451256644,6.32765096792834,6.42603125692518,1.2,1.6,-0.4,-1.4,NA,-2.9,1.6,2.9,-4,-7.9,2.4,-2.6,-5.1,-3.8,-7,-4.2,-3.5,19,-92.4,-13.1,-22.7,-12.8,-6.6,-8.1,7.9,8.8,2,4,6.5,7.2,9.7,6.7
"19",2009-07-01,3.1,5.3,-2.8,1.5,-1,2.2,2.5,5.7,0.168885022894816,0.697856854398856,1.7477516478013,2.05654174623909,0.357395092216466,0.0928158694077889,-4.61942844359935,-0.196493847816046,-4.5727093641778,1.42235673619411,-4.61425943573946,-1.96703176635435,-6.78235865995738,-19.0479419542958,1.76400371369203,-1.53743928713991,-0.405374344401024,0.396737932554552,-0.133371962915605,0.0750012067025723,-0.114838319734059,-0.248138957816377,-0.768265914079645,1.34312557893345,-1.57401800742536,2.28974418381244,-1.44755529181141,-1.86545582496707,2.63041643896247,0.461903432877477,-1.41924139663401,-3.29267287562845,0.3,0.6,0.2,0.2,0.3,0.1,1,-0.2,0.814335060449044,2.53100947244114,-1.91671739523864,-2.63005952584484,-9.04044694668029,-11.7832585099733,3.75073256495409,-12.3327199034821,5.47263681592039,1.27118644067797,5.33049040511727,3.24999999999999,2.80210157618214,0.88809946714032,11.6991643454039,3.46666666666666,0.436104218362278,1.6550688029849,-13.0670441206932,-1.73062676203184,-1.1532674201313,-7.90162465514396,-4.32971014492754,0.377283656825555,0.8,-0.2,-0.9,1.6,NA,-0.9,1.5,2.7,-1.6,-5.2,3.3,-1.3,-2.9,-2.5,-4.6,-2,0,17.9,-95.9,-13.8,-22.9,-10.3,-1.5,-9.4,4.7,6.1,0.2,2.6,3.2,5,7.4,4.7
"20",2009-10-01,5.9,8.7,-4.2,-1,-1,5.5,5.9,4.9,0.392584850811411,2.73289989969318,3.30531628673327,1.5916365408238,2.51505490612823,9.8543548621598,3.1427733802404,-2.2121298828381,0.278257247232815,11.0190673200896,7.36076581704965,8.49365916032201,23.5709170563208,9.42508516222706,-1.83769224085498,-0.873764894292074,-1.25953744693648,0.312233199170631,-1.31849443541327,-0.346527857649019,-0.749122594699265,-0.474898236092266,-3.00205403697267,-2.81386694522426,5.88005521823983,2.19014998757009,5.10601734706304,7.5103728852683,-2.0568514667165,-1.03485157866956,5.2915445704336,5.83973991011157,0.2,0.8,0,0.8,0.2,0.7,-0.7,0.4,-3.5111312883856,1.41887421275762,7.37050456253355,11.6743990977938,12.5538555707701,2.67658710986569,5.46977970250424,27.9481992123338,1.41509433962264,0.836820083682,7.48987854251013,1.81598062953995,-1.10732538330495,-0.880281690140845,9.97506234413965,6.18556701030929,3.21612323428226,9.2376652483191,23.4879472618244,5.99303562664266,30.0033712818651,10.9887859081366,11.2668055292558,10.2417195973645,-0.4,1.6,-0.4,0.3,NA,0,2.1,2.7,1.1,-2.2,3.2,0.2,-0.9,-1.1,-2.3,1.6,0.8,21.2,-97.2,-14.8,-22.2,-25,2.6,-7.2,-0.9,2.4,-0.1,2,1.8,3.3,5.5,0.2
"21",2010-01-01,3.4,5.4,-5,-0.9,-4.7,5,-0.6,6.4,5.83901864686528,5.05189286691824,1.54203965937034,1.65104274368342,0.609536973047685,0.0431919756112551,3.63253936672162,-2.88759052513372,0.812156818147682,-12.39873878244,-8.52035405890882,-5.45718773306801,-20.1261973268292,-7.37570012375764,-2.10666076565612,-1.03362783301411,-2.48781766155764,-1.35933662427352,-1.12069096604475,-0.178334084148376,-0.23452138534262,-1.28379913655987,-1.00993647173806,-0.777016436024896,-2.64721949836912,-6.79183368967913,2.54967718679395,-1.93774011073006,-0.205282214728716,-0.48985206187014,-7.37708224095511,-4.75208177417368,0.9,0.7,-0.1,0.2,0.5,0,0.9,1.6,-9.65075814069103,-15.23542582838,-10.9154819559444,-9.45676773975022,-11.107347546325,-2.46565029173725,-21.262161920914,-20.6007434944238,5.81395348837209,0.276625172890737,3.01318267419963,2.14030915576696,1.80878552971577,1.59857904085259,4.53514739229025,-4.85436893203883,-2.51929866554964,-7.09761826885909,-18.0588831181361,-3.94601923164563,-24.3619665433887,-7.79700115340254,-8.70490129339687,-5.23920036558813,0.6,-1.4,-1.3,0.7,NA,-0.4,2.3,1.5,3.4,2.9,3.2,1.9,1.3,1.7,3.6,3.1,7.2,21,-95.8,-14.8,-21.6,-21,5,-10.6,0,-0.7,-1.4,0.9,-0.3,-1.1,-1.3,-0.6
"22",2010-04-01,6.1,4.7,-3.3,-1.8,-2.8,6.9,-0.8,5.9,4.53164602316497,5.22053051018743,2.90522431385648,0.702864386634746,0.899149620145348,3.29691649289712,3.02954313925241,-0.817956517489032,4.01142545782712,4.47943505438058,6.99077359829666,2.35832422540121,11.2885972013415,20.6810104961569,4.37180704371807,6.02012869841091,1.60885560611727,1.08470565033034,0.672038876757001,0.472553129592197,0.46403428720423,1.27747727011164,3.96577258515713,2.50727810250275,1.45250798522511,4.35951419821826,-2.63316469362391,-0.832727276708122,1.68398974087802,2.77021594707816,7.42031005051385,7.43415114466234,0.4,2.2,0.1,0.5,0.6,0.9,2.9,3.3,8.95424130172051,23.2255183291842,5.28734019606124,5.49958472543753,13.8602739039688,8.14679017110511,20.3151570116767,31.0990835767973,4.83516483516484,0.965517241379314,3.6563071297989,2.56111757857973,0.676818950930624,2.79720279720279,4.55531453362256,-1.78571428571429,2.74953959484347,-1.01059403405454,15.4375981161695,2.76899719482615,7.58786111008548,9.42957217913435,3.46723832603225,9.75755054182348,2.1,1.6,1.6,2,0.9,-0.1,0.9,1.2,4.8,4.3,2.2,2.2,2.6,2.7,4.9,5.6,8.4,22.2,-90.4,-13.4,-19.7,-21.3,13.3,-15.7,-1.8,-1.5,-0.1,0.9,1.2,-2.5,-2.1,-3
"23",2010-07-01,7.5,4.7,-2.9,0.8,-2.5,6.3,1.1,5.5,-0.0351744563261382,-2.10388553901411,0.216203474712502,3.41432073179514,1.43348923124403,2.05538619502533,3.50558276795765,-2.6926744991637,-4.53688219650368,1.59997505884554,-5.16454763220932,-1.96405976714362,-7.52459508191144,-18.0888462767657,3.18807935545352,-0.426585836478657,0.420328757135053,0.756023802555848,0.507156714479928,0.405367782170502,-0.339017417222566,0.238636363636364,0.332383665717003,2.77398617410066,-1.19417354396456,3.39293901879872,-1.88822774772916,-0.633911214160581,3.99246289516079,1.0650416546575,-0.86346683963029,-3.1367675070417,1.4,1,-0.1,0.7,0.3,0.1,-0.5,1.4,-0.440091625633543,2.145969078922,-5.59812118991305,-1.27700599140323,-9.58517212988515,-13.3620817843866,7.44370112126637,-5.99128592176377,-0.419287211740048,0.136612021857916,1.7636684303351,-2.04313280363223,0.504201680672264,-0.170068027210875,0,-2.33766233766233,-0.99713823119986,1.47518854122041,-14.5902391758886,-2.00758119112747,-4.73293875835121,-7.86940716523011,-3.7744347356094,-1.21087591429531,0.8,0,-1.7,2.7,0.8,0.1,1.1,1.5,4.7,3.8,1.4,2,2.3,1.9,2.2,5.6,12.6,19.7,-94.9,-11.5,-22.5,-17.7,13.3,-20.3,-2.5,-1.4,-0.8,0.9,0.8,-1.5,1.2,-3.4
"24",2010-10-01,8.5,8.1,-3.2,-0.6,-3,8.2,5.3,5.8,1.57450873139629,1.47245786431825,3.33110334363499,5.38186547099801,-0.443634085773731,1.2531914547613,3.2082889370614,5.75809392166442,3.50654935153853,11.5288428197504,6.9900830043212,7.96060136347555,22.89797703868,11.3733905579399,-1.06204348921165,1.07151974907911,-0.394010471353273,0.486517887398945,-1.01578134103402,-0.194840966144998,0.0826012475636671,-0.192721913615236,-2.57138349897459,-2.53416734501521,6.70701600700804,2.70966874958006,4.98850121558578,7.60324788008649,-2.03712337444395,-0.237652267202629,6.89429564506236,6.10131990174808,-0.6,0.7,0.1,0.6,0.9,0.9,2.1,1,4.13775611877028,1.4380831597065,9.17832630520317,11.2249943550623,11.6447593395911,6.94425374159,6.1124265544155,29.8506253070818,-2.94736842105263,10.5047748976808,4.5060658578856,0,-0.668896321070232,0.340715502555359,3.94190871369294,2.65957446808511,2.90990284231489,9.76357756217241,20.6492317490646,4.50166154881588,28.0900264125164,10.9362979874432,13.0312675528927,15.3661673970393,-1,-0.6,-0.1,1.2,0.1,-0.6,0,1.6,3,3.6,1,1.5,2.2,1.8,4.9,5.7,12.8,20.6,-90.5,-9.3,-20,-19.2,15.5,-5.5,1.4,-0.9,-0.5,0.7,-0.8,0,-1.6,-2.1
"25",2011-01-01,5.4,6.1,-5.2,-2.7,-5.5,10.5,-1.2,6.7,-1.67307519193426,1.24382744805739,-0.833449945425541,-2.31446519291501,2.73681088162658,4.14783858886652,-2.19578358288656,0.894643294752587,-1.37985479921403,-11.8896818889665,-9.52187241213988,-4.67723548232912,-18.9705497371513,-6.35713034556965,-0.903729475158047,-0.122205863956968,-1.83205288547436,-1.14898229555582,-2.15323984031119,-0.112613446934623,-0.157341377936432,-0.283961835529305,-0.599093264248712,0.151651684652422,-4.28260861930299,-6.54416901953909,1.14343292736353,-1.61825540496823,-0.2026813107673,0.104816095396259,-6.79775065988294,-5.9968336970303,0.7,1.8,-0.1,1.3,0.5,1.1,0.4,0.6,-9.57239531687629,-9.39548867704077,-14.1178752080674,-8.61531977879654,-8.37377109359764,8.92312630396405,-21.1157024793388,-22.3408944627567,4.55531453362256,-1.48148148148148,6.30182421227197,1.39049826187718,0.168350168350171,0.339558573853995,-2.59481037924153,-6.21761658031088,-5.384326695283,-7.77676983925396,-15.5875220640393,-2.10093876870835,-23.8936062079785,-10.2876700071582,-9.00281596819612,-7.07814419351791,-1,2.7,-3.4,0.7,-0.5,0.1,1.3,0.9,2.7,4.9,2.3,2.9,2.3,1.9,4.3,3.9,13.8,21.3,-94,-9.9,-21.9,-19,16.2,-3.3,-1.2,-1.8,-2,0.2,0.6,0.2,0.4,-0.6
"26",2011-04-01,5.9,5,-1.5,-0.9,-2.7,4.3,-3.8,4.7,2.68988686895109,1.26043263498552,0.885610105776503,1.31642522687141,0.944035906611314,1.94081780518879,-3.09390173768081,0.0257126752321609,4.16317023365832,4.96839909568954,6.66939640637796,2.21710731955676,10.6108234093,19.9385396486071,4.39715704743963,5.76274615592123,1.77597070503744,1.05511964520688,0.973986912377798,0.887459854772565,1.00906036852285,0.899874700991001,4.77276429385895,2.13088132022471,2.62311082083664,4.67005275124038,-4.12662661114171,-1.81222602784052,2.48256381728395,3.13303145269857,9.00508947627647,8.14619258208719,0.9,0.3,-0.3,0,-0.2,-0.1,-0.2,0.7,10.8175181077519,14.5866872556428,3.96289257286943,4.47971325036042,8.52331557564337,1.42920288787388,15.8407543216344,24.7660523500249,3.11203319502075,-0.751879699248113,2.9641185647426,1.71428571428571,1.09243697478991,1.52284263959391,-0.819672131147538,0.552486187845292,3.86055159590952,0.398177511626626,12.9489935509087,1.70830105701848,4.1208501158721,9.07118813115572,6.5623009010649,4.8867592984283,2.3,1.2,-1.2,1.9,2,-1.4,1.8,0,2.1,2.6,1.3,1.6,0.9,1.6,0.1,0.9,17.3,20.1,-94.3,-11.7,-21.6,-16.7,16.1,-5.3,-0.5,0.9,-1.7,0.8,0.1,-0.1,4,2.4
"27",2011-07-01,6.5,5.6,-1.3,0.4,-2,7.3,0.9,6.9,3.681064614449,2.34383906185851,-0.74094795833683,1.34224114385305,0.0500539542623867,0.475235632309972,0.653560401751842,2.72096331038302,-4.76186060126857,0.950454403474588,-5.81208932643891,-2.22041067492371,-8.14915122496257,-18.0754834684966,2.7027027027027,-0.319054451048712,0.414875430075604,0.730631043379711,-0.492656772087956,0.339657181507055,-0.397495696484213,0.440279972905848,0.0621890547263646,2.43451728657685,-2.6104981264838,2.58381550824312,-1.83877630050342,-1.8276463802277,2.78034529101294,0.114710652268502,-1.62286316740718,-4.51015227301928,-1.3,0.5,-0.6,0.4,-0.4,-0.1,0.1,0.5,-3.29320266997666,2.44360498039525,-6.21911708809209,-3.1032273923739,-9.51704676554468,-13.1144683323649,8.74559102830786,-14.1009227498913,5.83501006036217,-0.378787878787875,0.606060606060615,-0.786516853932587,-1.49625935162095,1,3.51239669421488,-1.92307692307691,-2.32785730909005,0.241407688991653,-14.032112948993,-1.8586134297514,-5.20053691139061,-7.65836819605423,-4.84284250085412,-4.10296980555491,-3.3,-0.5,-3.6,2,-0.3,-0.4,-0.2,-0.2,-0.2,2.1,2.3,1.1,0.2,0.7,1,1,24.5,17.7,-94.2,-9.8,-19,-11,17,-3.6,1.5,0.8,-2.2,1.1,0.1,1.2,2.5,2.8
"28",2011-10-01,7.6,8.4,-2.5,-0.2,-1,7,-1.9,3.9,3.22983836604835,2.11225147920698,2.51506861669347,7.14055314324827,3.57024514167278,1.90131118679318,0.0365707120840081,-1.39945151195596,3.51537643790938,11.3042581405628,6.43044934033355,8.12090231733812,21.810660683095,11.1364934323244,-2.98298857918697,-0.824520400540085,-0.425627399719329,0.536218700627184,-1.64927844068222,-0.508860175188571,-0.643954878636168,-0.382151286950658,-2.42386575512741,-2.86331599261621,6.76987775653552,2.09003718519059,3.14088276097862,6.45072553968649,-3.1159661513277,-1.3854866324246,4.75370306579401,4.93381523942969,0.8,0,-0.6,0.3,-1,-0.5,0.1,-1.7,7.41744679705242,1.76187410786756,6.35168780035898,12.3225092032265,8.35293682638893,8.64709422858289,5.23952095808383,20.9450560781391,-4.94296577946768,-0.50697084917618,4.66867469879517,0.453001132502838,0.506329113924046,0.990099009900992,3.79241516966068,5.60224089635854,2.00882219968474,10.1420718882191,21.4305840679467,5.096437115685,35.1486174452854,10.3805114747605,11.9648146485953,11.5629119790361,-3.6,0.7,-5.2,-0.9,-0.7,-1.9,-0.6,-2,1.1,0.9,1.4,1,-1.4,-0.4,-1.6,-2,27.7,18.2,-93.3,-8.7,-18.1,-11.6,13.9,-8.4,0.3,1.7,-1.2,1.7,1.7,2.5,3.3,4.2
